0.0,0.0,-0.06018829345703125,-0.01572561264038086,-0.11687737703323364,-0.07419127225875854,-0.1452648639678955,-0.14219051599502563,-0.15124142169952393,-0.19871443510055542,-0.09781265258789062,-0.14931166172027588,-0.11557215452194214,-0.1991441249847412,-0.1054263710975647,-0.14099496603012085,-0.096890389919281,-0.12562471628189087,-0.06288796663284302,-0.15725797414779663,-0.08046382665634155,-0.20275413990020752,-0.07567572593688965,-0.13226300477981567,-0.06832951307296753,-0.13043922185897827,-0.02673441171646118,-0.15624064207077026,-0.04085320234298706,-0.20048236846923828,-0.04144006967544556,-0.1315770149230957,-0.035669803619384766,-0.12343716621398926,0.012192249298095703,-0.15157413482666016,-0.00564420223236084,-0.18443244695663452,-0.011138916015625,-0.1350477933883667,-0.006160378456115723,-0.11937904357910156,PLAY
0.0,0.0,-0.05988878011703491,-0.01408398151397705,-0.11798346042633057,-0.07022154331207275,-0.1474098563194275,-0.1372331976890564,-0.15063196420669556,-0.19470477104187012,-0.1004260778427124,-0.14764422178268433,-0.11916732788085938,-0.19633972644805908,-0.10740876197814941,-0.1368257999420166,-0.09765118360519409,-0.121163010597229,-0.06481432914733887,-0.15571820735931396,-0.0835728645324707,-0.20297902822494507,-0.0768856406211853,-0.1307053565979004,-0.06839984655380249,-0.1265435814857483,-0.02843642234802246,-0.15457862615585327,-0.0433235764503479,-0.1983647346496582,-0.04221546649932861,-0.1273288130760193,-0.035873472690582275,-0.11788034439086914,0.01065981388092041,-0.14953482151031494,-0.008748114109039307,-0.18128818273544312,-0.012619733810424805,-0.13023972511291504,-0.006737768650054932,-0.11413419246673584,PLAY
0.0,0.0,-0.05817216634750366,-0.011720597743988037,-0.11576759815216064,-0.06791567802429199,-0.1455060839653015,-0.13446390628814697,-0.1520293951034546,-0.19081491231918335,-0.10021394491195679,-0.14499163627624512,-0.11851990222930908,-0.19238096475601196,-0.1055365800857544,-0.13418400287628174,-0.09612143039703369,-0.11951583623886108,-0.06576067209243774,-0.1539967656135559,-0.08338457345962524,-0.20085829496383667,-0.07582491636276245,-0.12913334369659424,-0.06830549240112305,-0.12576359510421753,-0.029991567134857178,-0.15389859676361084,-0.04283773899078369,-0.19740307331085205,-0.04146164655685425,-0.1271212100982666,-0.03634268045425415,-0.11927610635757446,0.008363962173461914,-0.1501157283782959,-0.008223354816436768,-0.18027055263519287,-0.011703968048095703,-0.13074207305908203,-0.0066086649894714355,-0.11708992719650269,PLAY
0.0,0.0,-0.060864269733428955,-0.01163703203201294,-0.1184815764427185,-0.06803518533706665,-0.1470855474472046,-0.1373840570449829,-0.15264636278152466,-0.19355225563049316,-0.10044950246810913,-0.1469932198524475,-0.11785769462585449,-0.19150793552398682,-0.10636532306671143,-0.13002312183380127,-0.0976790189743042,-0.12443798780441284,-0.06515008211135864,-0.15533816814422607,-0.08295345306396484,-0.19778186082839966,-0.07750046253204346,-0.12307274341583252,-0.06875801086425781,-0.1282351016998291,-0.029405176639556885,-0.1539047360420227,-0.042730093002319336,-0.19558203220367432,-0.043747782707214355,-0.12381869554519653,-0.03616219758987427,-0.12188339233398438,0.009203135967254639,-0.1502324342727661,-0.007209956645965576,-0.17871040105819702,-0.013810336589813232,-0.12888360023498535,-0.00771021842956543,-0.11832189559936523,PLAY
0.0,0.0,-0.05878305435180664,-0.0123404860496521,-0.11763447523117065,-0.06887191534042358,-0.14517539739608765,-0.13586431741714478,-0.1472802758216858,-0.1897646188735962,-0.09858870506286621,-0.149267315864563,-0.11823093891143799,-0.19527721405029297,-0.10563081502914429,-0.1341450810432434,-0.09638375043869019,-0.12636548280715942,-0.06344234943389893,-0.1574174165725708,-0.08311724662780762,-0.20201516151428223,-0.07679206132888794,-0.1275455355644226,-0.06822103261947632,-0.12972551584243774,-0.0274469256401062,-0.15639638900756836,-0.042679786682128906,-0.1984221339225769,-0.04236626625061035,-0.1274789571762085,-0.03507620096206665,-0.12382203340530396,0.011016428470611572,-0.15157365798950195,-0.007672250270843506,-0.18113791942596436,-0.012904047966003418,-0.13245153427124023,-0.006409108638763428,-0.12111765146255493,PLAY
0.0,0.0,-0.057689666748046875,-0.011053681373596191,-0.1157960295677185,-0.06608641147613525,-0.14367061853408813,-0.13117605447769165,-0.14861196279525757,-0.18466132879257202,-0.09919452667236328,-0.14510232210159302,-0.11727559566497803,-0.19317352771759033,-0.10654044151306152,-0.1353316307067871,-0.09853124618530273,-0.11851131916046143,-0.06505715847015381,-0.15360313653945923,-0.08280760049819946,-0.19937670230865479,-0.07666122913360596,-0.12925326824188232,-0.07093340158462524,-0.12407183647155762,-0.029703795909881592,-0.15422946214675903,-0.04227423667907715,-0.19779443740844727,-0.0411914587020874,-0.12958651781082153,-0.037527382373809814,-0.11953049898147583,0.00837796926498413,-0.1515389084815979,-0.006150603294372559,-0.1847919225692749,-0.010558009147644043,-0.13692396879196167,-0.0076372623443603516,-0.12170153856277466,PLAY
0.0,0.0,-0.05823314189910889,-0.010931193828582764,-0.11694663763046265,-0.06739193201065063,-0.14472371339797974,-0.13632047176361084,-0.14810913801193237,-0.19309204816818237,-0.0998375415802002,-0.14779198169708252,-0.11613339185714722,-0.19369518756866455,-0.10355401039123535,-0.13310110569000244,-0.09560662508010864,-0.12159878015518188,-0.06493550539016724,-0.15654301643371582,-0.08128315210342407,-0.2000962495803833,-0.07467788457870483,-0.12624680995941162,-0.06820166110992432,-0.12673765420913696,-0.02902454137802124,-0.1560841202735901,-0.04022091627120972,-0.19964003562927246,-0.04139518737792969,-0.12754303216934204,-0.03787040710449219,-0.12141680717468262,0.00952005386352539,-0.1521834135055542,-0.005179047584533691,-0.18176770210266113,-0.011662900447845459,-0.1316789984703064,-0.00904989242553711,-0.11835986375808716,PLAY
0.0,0.0,-0.05775827169418335,-0.012755930423736572,-0.11596596240997314,-0.06621962785720825,-0.14350652694702148,-0.13212746381759644,-0.14611440896987915,-0.1886153221130371,-0.09803348779678345,-0.1455203890800476,-0.11533337831497192,-0.1938799023628235,-0.10557156801223755,-0.1371680498123169,-0.0969839096069336,-0.11890196800231934,-0.06394243240356445,-0.15356820821762085,-0.08196491003036499,-0.20091915130615234,-0.07680022716522217,-0.13334202766418457,-0.06949502229690552,-0.12588179111480713,-0.028817713260650635,-0.15332484245300293,-0.0416485071182251,-0.19779545068740845,-0.04145902395248413,-0.13085252046585083,-0.037167489528656006,-0.11887800693511963,0.009641289710998535,-0.1490502953529358,-0.0059716105461120605,-0.18292605876922607,-0.010986328125,-0.13465535640716553,-0.008295714855194092,-0.11697298288345337,PLAY
0.0,0.0,-0.0587422251701355,-0.009060382843017578,-0.11888092756271362,-0.06501138210296631,-0.1462249755859375,-0.1338796615600586,-0.14693844318389893,-0.18888956308364868,-0.09922593832015991,-0.1449875831604004,-0.11716055870056152,-0.1924116015434265,-0.10558682680130005,-0.133511483669281,-0.09737789630889893,-0.12477511167526245,-0.0647781491279602,-0.15247339010238647,-0.08120501041412354,-0.19782721996307373,-0.07521003484725952,-0.12420511245727539,-0.06916719675064087,-0.12518095970153809,-0.030039727687835693,-0.15293484926223755,-0.04206717014312744,-0.1960565447807312,-0.04253065586090088,-0.1245415210723877,-0.03849369287490845,-0.11828655004501343,0.007441997528076172,-0.15079331398010254,-0.00797504186630249,-0.18372517824172974,-0.013429403305053711,-0.13448137044906616,-0.009819865226745605,-0.12023162841796875,PLAY
0.0,0.0,-0.05732923746109009,-0.012581467628479004,-0.11567968130111694,-0.06605571508407593,-0.14242881536483765,-0.13155388832092285,-0.14044785499572754,-0.18651527166366577,-0.09816354513168335,-0.1449887752532959,-0.11797350645065308,-0.19109612703323364,-0.10529494285583496,-0.1316511631011963,-0.09731835126876831,-0.12278282642364502,-0.06345272064208984,-0.15407651662826538,-0.08370238542556763,-0.19896215200424194,-0.07709914445877075,-0.12732553482055664,-0.06994891166687012,-0.12831586599349976,-0.027646243572235107,-0.15404945611953735,-0.04186302423477173,-0.19915705919265747,-0.04253804683685303,-0.1288638710975647,-0.03827029466629028,-0.12197107076644897,0.010291874408721924,-0.15028733015060425,-0.005893528461456299,-0.18388515710830688,-0.012526512145996094,-0.13613510131835938,-0.009526252746582031,-0.12250208854675293,PLAY
